title,label,label_score,preprocessed_text,vectorized_text,is_exclamation,is_question,is_multiple_exclamation
Akrobat Swasembada Gula,non-clickbait,0,akrobat swasembada gula,"[3, 1678, 18755, 1494, 30265, 6751, 1]",0,0,0
Masalah Pelonggaran Kepemilikan Bank,non-clickbait,0,pelonggaran kepemilikan bank,"[3, 1864, 30094, 4596, 8002, 3634, 1]",0,0,0
"Beredar Kabar BJ Habibie Meninggal, Suasana RSPAD Sepi",non-clickbait,0,beredar kabar bj habibie meninggal suasana rspad sepi,"[3, 10776, 4962, 18929, 17360, 2396, 8844, 7501, 18716, 20261, 1]",0,0,0
LBH Jakarta: Penetapan Tersangka Veronica Koman Ancam Aktivis HAM,non-clickbait,0,lbh jakarta penetapan tersangka veronica koman ancam aktivis ham,"[3, 18749, 1015, 2647, 11425, 14208, 4176, 20875, 17930, 1010, 5691, 1497, 8193, 3619, 1]",0,0,0
"Irish Bella Putuskan Pakai Hijab, Ammar Zoni: Melebihi Bidadari",non-clickbait,0,irish bella putuskan pakai hijab ammar zoni melebihi bidadari,"[3, 31362, 15364, 10084, 1507, 13532, 25508, 1013, 23344, 1490, 25913, 1012, 8011, 18941, 1]",0,0,0
"Ganjil Genap, Pengendara: Beralih Angkutan Umum Tak Efektif",non-clickbait,0,ganjil genap pengendara beralih angkutan efektif,"[3, 21729, 20305, 20905, 8085, 7498, 6122, 1]",0,0,0
"Mulai Memakan Korban Jiwa, Kemacetan di Manila Disorot",non-clickbait,0,memakan korban jiwa kemacetan manila disorot,"[3, 4071, 4510, 2769, 20600, 12750, 1761, 24843, 1]",0,0,0
Jawaban Soal Revisi UU KPK Jadi Dasar DPR Loloskan Capim KPK,non-clickbait,0,revisi uu kpk dasar dpr loloskan capim kpk,"[3, 12835, 8242, 15233, 2781, 4430, 6572, 1507, 4879, 1550, 15233, 1]",0,0,0
"Ferrari 812 GTS Meluncur, 100 Km per Jam Kurang dari 3 Detik",non-clickbait,0,ferrari gts meluncur km jam detik,"[3, 11678, 2768, 1018, 22398, 2592, 2556, 7346, 1]",0,0,0
Polisi: 96 Orang Jadi Tersangka Kerusuhan Papua dan Papua Barat,non-clickbait,0,polisi orang tersangka kerusuhan papua papua barat,"[3, 4476, 1714, 14208, 10007, 5369, 5369, 2070, 1]",0,0,0
Ini Jadwal Uji Kelayakan Capim KPK dalam Dua Hari Mendatang,clickbait,1,jadwal uji kelayakan capim kpk,"[3, 7964, 7623, 20364, 4879, 1550, 15233, 1]",0,0,0
"Asteroid Bikin Panik Inggris, Polisi Duga Meteor",clickbait,1,asteroid bikin panik inggris polisi duga meteor,"[3, 1925, 9373, 1498, 17835, 2227, 4476, 3343, 1515, 13456, 1]",0,0,0
"Hasil Liga Italia: Verona Vs AC Milan 0-1, Berkat Penalti Piatek",non-clickbait,0,hasil liga italia verona vs ac milan berkat penalti piatek,"[3, 2577, 3297, 3069, 21276, 13836, 2419, 7885, 6325, 11863, 8416, 9094, 1]",0,0,0
Inilah Jadwal Perempat Final Piala Dunia Basket FIBA 2019,clickbait,1,jadwal perempat final piala dunia basket fiba,"[3, 7964, 12003, 3771, 3405, 1935, 8451, 17186, 1007, 1]",0,0,0
Daripada Pisang dan Pepaya Sebaiknya Bayi Diberikan Daging,non-clickbait,0,pisang pepaya bayi daging,"[3, 9807, 23839, 6099, 5109, 1]",0,0,0
Minum Teh Teratur Mencegah Penurunan Fungsi Otak di Usia Lanjut,non-clickbait,0,minum teh teratur mencegah penurunan fungsi otak usia,"[3, 8068, 7007, 10720, 5722, 7472, 3824, 6981, 3381, 1]",0,0,0
"Disebut 4 Kali Gigit Orang, Anjing Tewaskan PRT Diakui Agresif",non-clickbait,0,kali gigit orang anjing tewaskan prt diakui agresif,"[3, 1859, 6365, 1009, 1714, 5852, 4865, 1507, 1665, 1009, 5861, 4888, 1]",0,0,0
"Hasil Liga Italia: AS Roma Vs Sassuolo 4-2, Mkhitaryan Cetak Gol",non-clickbait,0,hasil liga italia as roma vs sassuolo mkhitaryan cetak gol,"[3, 2577, 3297, 3069, 1635, 3984, 13836, 17711, 22812, 2976, 13098, 30976, 2639, 1487, 9020, 3130, 1]",0,0,0
Hasil Lengkap Liga Inggris Pekan Kelima dan Klasemen,non-clickbait,0,hasil lengkap liga inggris pekan klasemen,"[3, 2577, 5036, 3297, 2227, 5599, 12523, 1]",0,0,0
Malaysia: Karhutla di Indonesia Sebabkan IPU Tinggi,non-clickbait,0,malaysia karhutla indonesia sebabkan ipu,"[3, 3678, 1642, 7967, 1009, 1898, 1766, 5154, 1507, 5173, 1005, 1]",0,0,0
"Ini Perbedaan Asteroid, Komet, dan Meteor",clickbait,1,perbedaan asteroid komet meteor,"[3, 4360, 1925, 15177, 13456, 1]",0,0,0
Kabut Asap Pekat Kepung Palangka Raya,non-clickbait,0,kabut asap pekat kepung palangka raya,"[3, 15934, 11353, 24503, 1693, 1563, 23331, 2980, 1]",0,0,0
Denso Gandeng Blackberry Rancang Kokpit Digital,non-clickbait,0,denso gandeng blackberry rancang kokpit digital,"[3, 20191, 1016, 6515, 1523, 14896, 20155, 1491, 21778, 4829, 1]",0,0,0
Varian Baru Vivo Z1 Pro RAM 6 GB Pre-order Mulai Besok,non-clickbait,0,varian vivo z pro ram gb pre order besok,"[3, 7567, 11725, 1016, 65, 1654, 3526, 15624, 12113, 12910, 31068, 1]",0,0,0
Gubernur Jenderal Australia Berpidato dalam Bahasa Indonesia,non-clickbait,0,gubernur jenderal australia berpidato bahasa indonesia,"[3, 3840, 3458, 3421, 25922, 1874, 1766, 1]",0,0,0
Sinar Mas Land Akan Bangun Pusat Otomotif di Kota Bekasi,non-clickbait,0,sinar mas land bangun pusat otomotif kota bekasi,"[3, 6643, 1697, 4450, 9910, 2480, 12658, 1750, 9298, 1]",0,0,0
"Dukung KPK, Dosen UGM Baca Puisi Mas Joko Kami Mengandalkanmu",non-clickbait,0,dukung kpk dosen ugm baca puisi mas joko mengandalkanmu,"[3, 14554, 1014, 15233, 7341, 15600, 12287, 5430, 1697, 10492, 11706, 2608, 1]",0,0,0
Kementerian Perhubungan Evaluasi Alur Kapal Pelabuhan Kecil,non-clickbait,0,kementerian perhubungan evaluasi alur kapal pelabuhan,"[3, 4990, 13357, 14136, 9490, 2448, 4490, 1]",0,0,0
Hasil Lengkap Liga Italia Pekan Ketiga dan Klasemen,non-clickbait,0,hasil lengkap liga italia pekan ketiga klasemen,"[3, 2577, 5036, 3297, 3069, 5599, 2918, 12523, 1]",0,0,0
Hasil Lengkap Liga Spanyol Pekan Keempat dan Klasemen,non-clickbait,0,hasil lengkap liga spanyol pekan keempat klasemen,"[3, 2577, 5036, 3297, 3542, 5599, 4178, 12523, 1]",0,0,0
Pengamat: Pimpinan KPK Harus Pulihkan Kepercayaan Publik,non-clickbait,0,pengamat pimpinan kpk pulihkan kepercayaan publik,"[3, 10033, 4355, 15233, 14620, 1507, 5270, 4189, 1]",0,0,0
"AP II Gandeng Pegipegi dan Traveloka, Kembangkan Bandara Soetta",non-clickbait,0,ap ii gandeng pegipegi traveloka kembangkan bandara soetta,"[3, 1680, 2287, 6515, 1523, 3811, 16069, 1679, 19083, 7251, 10952, 1507, 4614, 18780, 1522, 1]",0,0,0
"Adu Kekuatan Angkatan Laut Cina Vs AS, Mana Lebih Unggul?",clickbait,1,adu kekuatan angkatan laut cina vs as unggul,"[3, 12349, 3311, 2863, 2291, 4969, 13836, 1635, 10434, 1]",0,1,0
"Tensi Perang Dagang Mereda, IHSG Berpeluang Menguat Terbatas",non-clickbait,0,tensi perang dagang mereda ihsg berpeluang menguat terbatas,"[3, 5466, 1581, 2183, 6874, 14866, 1007, 15718, 1018, 1014, 2144, 3495, 1491, 25804, 4849, 1]",0,0,0
"Kegiatan Sexting Sangat Berbahaya, Waspada Dampaknya",clickbait,1,kegiatan sexting berbahaya waspada dampaknya,"[3, 3059, 9330, 2095, 8007, 23226, 21784, 1]",0,0,0
"Top Skor Liga Inggris, Liga Spanyol, Liga Italia Senin Dinihari",non-clickbait,0,top skor liga inggris liga spanyol liga italia senin dinihari,"[3, 3731, 5247, 3297, 2227, 3297, 3542, 3297, 3069, 9252, 9889, 14573, 1]",0,0,0
PSHK: Barter Revisi UU KPK dan UU MD3 Kejahatan Legislasi,non-clickbait,0,pshk barter revisi uu kpk uu md kejahatan legislasi,"[3, 3119, 27775, 17597, 1488, 12835, 8242, 15233, 8242, 9062, 6153, 25512, 1]",0,0,0
Semen Padang FC Puas Bisa Tahan Imbang Persib Bandung 1-1,non-clickbait,0,semen padang fc puas tahan imbang persib bandung,"[3, 5389, 4583, 5338, 12020, 8889, 12481, 12918, 3786, 1]",0,0,0
Tempo dan Anita Wahid Diserang Robot Siber Pro Revisi UU KPK,non-clickbait,0,tempo anita wahid diserang robot siber pro revisi uu kpk,"[3, 10925, 22601, 15301, 8953, 9039, 22405, 1654, 12835, 8242, 15233, 1]",0,0,0
Daniel Mananta Punya Empat Profesi: Bodoh Kalau Hanya Pilih Satu,non-clickbait,0,daniel mananta profesi bodoh pilih,"[3, 7120, 2369, 1010, 1522, 4163, 18821, 12495, 1]",0,0,0
"Kabut Asap, BNPB Bikin Hujan Buatan di Riau dan Kalimantan Tengah",non-clickbait,0,kabut asap bnpb bikin hujan buatan riau kalimantan,"[3, 15934, 11353, 15350, 27241, 9373, 1498, 4693, 4994, 6704, 4138, 1]",0,0,0
"Komponen Lamborghini Huracan Bekas Tabrakan Dijual Online, Minat?",clickbait,1,komponen lamborghini huracan bekas tabrakan dijual online minat,"[3, 5357, 11236, 18117, 11217, 1012, 11384, 26431, 4821, 17004, 5507, 7161, 9118, 1]",0,1,0
Ilmuwan Temukan Fosil Spesies Burung Tertua di Selandia Baru,non-clickbait,0,ilmuwan temukan fosil spesies burung tertua selandia,"[3, 6134, 20002, 9371, 1651, 3903, 5409, 7351, 1]",0,0,0
"DPRD DKI Belum Punya Pimpinan, Demokrat Tunggu Keputusan SBY",non-clickbait,0,dprd dki pimpinan demokrat tunggu keputusan sby,"[3, 6081, 8433, 4355, 5177, 20629, 3803, 29553, 1]",0,0,0
"Setahun Gempa Palu, Anak-anak Korban Direunifikasi ke Kerabat",non-clickbait,0,setahun gempa palu anak anak korban direunifikasi kerabat,"[3, 5761, 6011, 11622, 1942, 1942, 4510, 19441, 2323, 8130, 8350, 1]",0,0,0
"Pekanbaru Masih Diselimuti Kabut Asap, Libur Sekolah Diperpanjang",non-clickbait,0,pekanbaru diselimuti kabut asap libur sekolah diperpanjang,"[3, 12417, 5523, 23134, 15934, 11353, 11510, 2192, 12955, 1]",0,0,0
Mudahnya Chef Selebritas Ajarkan Tips Sederhana Memasak,clickbait,1,mudahnya chef selebritas ajarkan tips sederhana memasak,"[3, 3947, 1538, 23921, 24231, 31059, 1507, 3184, 1018, 5088, 11370, 1]",0,0,0
Nissan Terra 2018 Didiskon Rp 55 Juta dalam Pameran di Yogya,non-clickbait,0,nissan terra didiskon rp juta pameran yogya,"[3, 17859, 27843, 24353, 14477, 5076, 2822, 7019, 25752, 1]",0,0,0
Fairmont Menghadirkan Kuliner Jepang di Jakarta,non-clickbait,0,fairmont menghadirkan kuliner jepang jakarta,"[3, 9795, 15382, 13206, 12600, 2268, 2647, 1]",0,0,0
"Duniatex Utang Rp 20 Triliun, Kurator Minta Perbankan Sabar",non-clickbait,0,duniatex utang rp triliun kurator perbankan sabar,"[3, 1935, 24918, 12954, 5076, 12837, 22861, 10990, 17921, 1]",0,0,0
"Sanksi Hapus Regident Kendaraan Untuk Penunggak Pajak, Berikut Penjelasan Polisi",clickbait,1,sanksi hapus regident kendaraan penunggak pajak penjelasan polisi,"[3, 14212, 13746, 1521, 4522, 4841, 1009, 4383, 8853, 9563, 15289, 5895, 7924, 4476, 1]",0,0,0
McDonald Luncurkan McDelivery Night In,non-clickbait,0,mcdonald luncurkan mcdelivery night in,"[3, 23416, 30826, 1507, 4396, 4365, 1924, 3103, 1025, 9113, 1516, 1]",0,0,0
"Pasal Penghinaan Presiden di RKUHP, Refly Harun: Ini Setback",clickbait,1,pasal penghinaan presiden rkuhp refly harun setback,"[3, 5023, 21271, 2601, 28080, 1612, 1029, 29369, 1025, 13048, 1673, 9232, 1]",0,0,0
Menkumham Tak Ambil Pusing RKUHP dan UU KPK Diuji Materi ke MK,non-clickbait,0,menkumham ambil pusing rkuhp uu kpk diuji materi mk,"[3, 1504, 31594, 4642, 12073, 27855, 28080, 1612, 1029, 8242, 15233, 15476, 4628, 13098, 1]",0,0,0
"Air Kelapa Kaya Nutrisi untuk Ibu Hamil, Rasakan 9 Manfaatnya",clickbait,1,air kelapa kaya nutrisi hamil rasakan manfaatnya,"[3, 2054, 6253, 5604, 13955, 7959, 4010, 1507, 9378, 1538, 1]",0,0,0
Ketika Perwakilan PBB Ikut Flashmob Bersama Korban Gempa Palu,non-clickbait,0,perwakilan pbb flashmob korban gempa palu,"[3, 4703, 6483, 13908, 5340, 1013, 4510, 6011, 11622, 1]",0,0,0
"Kebakaran Kios, Tiga Mobil Ikut Ludes di Kota Bekasi",non-clickbait,0,kebakaran kios mobil ludes kota bekasi,"[3, 7797, 18317, 3137, 9260, 1506, 1750, 9298, 1]",0,0,0
Festival Pesona Bahari Raja Ampat: Ada Burung Cenderawasih,non-clickbait,0,festival pesona bahari raja ampat burung cenderawasih,"[3, 3848, 20379, 16736, 2167, 30915, 3903, 28150, 1]",0,0,0
Laode Syarif Minta Yasonna Laoly Tak Kaburkan Fakta Revisi UU KPK,non-clickbait,0,laode syarif yasonna laoly kaburkan fakta revisi uu kpk,"[3, 19327, 4365, 10658, 9728, 15004, 19327, 2563, 9608, 1507, 7439, 12835, 8242, 15233, 1]",0,0,0
Karhutla: Anggota DPR Salahkan KLHK,non-clickbait,0,karhutla anggota dpr salahkan klhk,"[3, 1642, 7967, 1009, 1898, 2113, 4430, 1891, 1507, 2151, 27775, 1]",0,0,0
"Atasi Karhutla, Lahat Gambut Akan Ditenggelamkan",non-clickbait,0,atasi karhutla lahat gambut ditenggelamkan,"[3, 1930, 1012, 1642, 7967, 1009, 1898, 24550, 20308, 25707, 1]",0,0,0
"Banyak Tempat Hiburan Malam Ditutup, Pajak DKI Tak Capai Target",non-clickbait,0,hiburan malam ditutup pajak dki capai target,"[3, 6622, 3509, 6187, 5895, 8433, 4879, 1576, 6885, 1]",0,0,0
"Hutan Terbakar, Orangutan Mengungsi ke Kebun Warga",non-clickbait,0,hutan terbakar orangutan mengungsi kebun warga,"[3, 3327, 9484, 28503, 13984, 6369, 3167, 1]",0,0,0
Cerita Alif Maulana Jadi Anggota Band The Clinks di Inggris,clickbait,1,cerita alif maulana anggota band the clinks inggris,"[3, 3123, 17775, 14182, 2113, 2212, 1873, 30934, 5212, 2227, 1]",0,0,0
"Ronaldo Buka-bukaan saat Wawancara, 9 Hal Ini Penting Diketahui",clickbait,1,ronaldo buka bukaan wawancara,"[3, 25154, 16517, 30785, 7810, 1]",0,0,0
"Setahun Gempa Palu, Desa Bekas Likuifaksi Seperti Desa Mati",non-clickbait,0,setahun gempa palu desa bekas likuifaksi desa mati,"[3, 5761, 6011, 11622, 1849, 4821, 19399, 5765, 5212, 1012, 1849, 3639, 1]",0,0,0
"Tinggalkan Google, Wanita Ini Ungkap Rahasia Robot Militer Otonom",clickbait,1,tinggalkan google wanita rahasia robot militer otonom,"[3, 31136, 7400, 2877, 6304, 9039, 2790, 10047, 1]",0,0,0
IHSG Diprediksi Menguat Seiring Meredanya Sentimen Timur Tengah,non-clickbait,0,ihsg diprediksi menguat seiring meredanya sentimen timur,"[3, 15718, 1018, 1014, 19455, 25804, 5525, 14866, 1602, 21708, 2102, 1]",0,0,0
Teladan BJ Habibie bagi Anies: Pulang ke Indonesia untuk Mengabdi,non-clickbait,0,teladan bj habibie anies pulang indonesia mengabdi,"[3, 18071, 18929, 17360, 31941, 5509, 1766, 14940, 1]",0,0,0
Sebab Tinggi Meja Loket Jangan Lebih dari 1 Meter,clickbait,1,meja loket meter,"[3, 6904, 2534, 1583, 3496, 1]",0,0,0
"Toyota Corolla Altis Meluncur Hari Ini, Begini Performanya",clickbait,1,toyota corolla altis meluncur performanya,"[3, 11312, 3366, 19885, 20618, 1511, 22398, 14292, 1538, 1]",0,0,0
Xiaomi Umumkan Mi Charge Turbo 30W untuk Mi 9 Pro 5G,non-clickbait,0,xiaomi umumkan mi charge turbo w mi pro g,"[3, 15537, 1896, 1978, 1507, 4323, 3898, 2799, 14395, 62, 4323, 1654, 46, 1]",0,0,0
"Revisi UU KPK, Pimpinan KPK Sebut Yasonna Laoly Ingkar Janji",non-clickbait,0,revisi uu kpk pimpinan kpk yasonna laoly ingkar janji,"[3, 12835, 8242, 15233, 4355, 15233, 9728, 15004, 19327, 2563, 1997, 4953, 10719, 1]",0,0,0
Kuil di Thailand Sembunyikan Puluhan Bangkai Harimau,non-clickbait,0,kuil thailand sembunyikan puluhan bangkai harimau,"[3, 4944, 5394, 25676, 1507, 9523, 17944, 11110, 1]",0,0,0
"Piala Dunia Basket: AS Gagal ke Semifinal, Ditekuk Prancis 79-89",non-clickbait,0,piala dunia basket as gagal semifinal ditekuk prancis,"[3, 3405, 1935, 8451, 1635, 4327, 11454, 1818, 26351, 2504, 1]",0,0,0
Satgas 115 Endus Modus Baru Illegal Fishing,non-clickbait,0,satgas endus modus illegal fishing,"[3, 28138, 4664, 1521, 18739, 10377, 15204, 18669, 1529, 1]",0,0,0
"BJ Habibie Meninggal, Kamboja Ikut Berduka",non-clickbait,0,bj habibie meninggal kamboja berduka,"[3, 18929, 17360, 2396, 9081, 29925, 1]",0,0,0
Trik Jennifer Garner agar Anaknya Mau Mencoba Makanan Baru,clickbait,1,trik jennifer garner anaknya mencoba makanan,"[3, 15250, 17181, 3547, 3905, 5233, 4240, 2996, 1]",0,0,0
Inilah Jadwal Semifinal Piala Dunia Basket FIBA 2019,clickbait,1,jadwal semifinal piala dunia basket fiba,"[3, 7964, 11454, 3405, 1935, 8451, 17186, 1007, 1]",0,0,0
SUV Murah Suzuki: Bagian Belakang Ramping dan Sederhana,non-clickbait,0,suv murah suzuki ramping sederhana,"[3, 20669, 8665, 13018, 21979, 5088, 1]",0,0,0
"BJ Habibie Wafat, Bunga Citra Lestari Patah Hati",non-clickbait,0,bj habibie wafat bunga citra lestari patah hati,"[3, 18929, 17360, 5901, 3684, 7798, 16468, 11191, 4006, 1]",0,0,0
BJ Habibie Pernah Menantang Para Jurnalis,non-clickbait,0,bj habibie menantang jurnalis,"[3, 18929, 17360, 12613, 7584, 1]",0,0,0
"Empat Capim KPK Setuju Revisi UU KPK, Satu Kandidat Tak Bersikap",non-clickbait,0,capim kpk setuju revisi uu kpk kandidat bersikap,"[3, 4879, 1550, 15233, 6924, 12835, 8242, 15233, 8489, 14142, 1]",0,0,0
"Mayat Bayi di Suradita, Pria yang Bantu Aborsi Ditangkap",non-clickbait,0,mayat bayi suradita pria bantu aborsi ditangkap,"[3, 10966, 6099, 4334, 2133, 1522, 3907, 3657, 17884, 5706, 1]",0,0,0
Menteri Malaysia Tuding RI Menyangkal Soal Kebakaran Hutan,non-clickbait,0,menteri malaysia tuding ri menyangkal kebakaran hutan,"[3, 2788, 3678, 6930, 1529, 2602, 17324, 7797, 3327, 1]",0,0,0
"KPK Dinilai Zalimi Firli Bahuri, Masinton Pasaribu: Sekonyol Itu",clickbait,1,kpk dinilai zalimi firli bahuri masinton pasaribu sekonyol,"[3, 15233, 9074, 23996, 11757, 4720, 1924, 14016, 1730, 31443, 1010, 2320, 3374, 1805, 1005, 1663, 7291, 1547, 1]",0,0,0
4 Hal Menarik dari Laga Testimoni Vincent Kompany,clickbait,1,menarik laga testimoni vincent kompany,"[3, 3969, 9134, 10957, 11561, 1012, 14127, 2143, 1687, 1]",0,0,0
"Genjot Investasi, Jokowi Izinkan Kepala BKPM Marahi Menteri",non-clickbait,0,genjot investasi jokowi izinkan kepala bkpm marahi menteri,"[3, 1777, 3414, 1009, 7534, 15071, 6578, 1507, 2548, 18584, 13993, 6908, 1012, 2788, 1]",0,0,0
BJ Habibie Pernah Terbitkan Inpres Hapus Diskriminasi Tionghoa,non-clickbait,0,bj habibie terbitkan inpres hapus diskriminasi tionghoa,"[3, 18929, 17360, 5884, 1507, 30836, 13746, 1521, 14734, 4451, 1]",0,0,0
Isi Lengkap Kontrak Politik Capim KPK dengan DPR: Bersedia Mundur,clickbait,1,isi lengkap kontrak politik capim kpk dpr bersedia mundur,"[3, 6191, 5036, 4903, 2605, 4879, 1550, 15233, 4430, 10396, 5752, 1]",0,0,0
Mawas Diri Soal Investasi,non-clickbait,0,mawas investasi,"[3, 19865, 1499, 7534, 1]",0,0,0
"Industri Tekstil Dalam Negeri Tiarap, Salah Siapa?",clickbait,1,industri tekstil negeri tiarap salah,"[3, 3049, 14204, 2300, 21872, 1029, 1891, 1]",0,1,0
YLKI Desak Sri Mulyani Segera Sahkan Cukai Rokok Baru,non-clickbait,0,ylki desak sri mulyani sahkan cukai rokok,"[3, 64, 1011, 2597, 1849, 1028, 4351, 24886, 2053, 3256, 1507, 16957, 11630, 1]",0,0,0
Serba Badak di Festival Tanjung Lesung,non-clickbait,0,serba badak festival tanjung lesung,"[3, 11366, 14929, 3848, 4968, 28779, 1]",0,0,0
"Soal Pasal Gelandangan Dipidana di RKUHP, Begini Penjelasan DPR",clickbait,1,pasal gelandangan dipidana rkuhp penjelasan dpr,"[3, 5023, 8992, 1487, 1677, 18778, 28080, 1612, 1029, 7924, 4430, 1]",0,0,0
Timnas U-16 Targetkan Menang Besar Lawan Brunei Darussalam,non-clickbait,0,timnas u targetkan menang lawan brunei darussalam,"[3, 10144, 60, 6885, 1507, 4774, 6329, 9500, 14140, 1]",0,0,0
Modus Pencucian Kayu Ilegal,non-clickbait,0,modus pencucian kayu ilegal,"[3, 18739, 27147, 1840, 11104, 1]",0,0,0
Liga 2: Peluang Persiba Balikpapan Lolos Babak 8 Besar Kian Tipis,non-clickbait,0,liga peluang persiba balikpapan lolos babak kian tipis,"[3, 3297, 10400, 12918, 1007, 12589, 6572, 3896, 13723, 9140, 1]",0,0,0
"Soal Ambulans Bawa Batu Kerusuhan 22 Mei, Ini Kata Gerindra",clickbait,1,ambulans bawa batu kerusuhan mei gerindra,"[3, 25907, 17289, 2676, 10007, 2726, 22033, 1]",0,0,0
Liga 1: Teco dan Melvin Platje Bicara Peluang Bali United Juara,non-clickbait,0,liga teco melvin platje bicara peluang bali united juara,"[3, 3297, 27495, 1016, 1626, 5864, 3963, 8643, 10272, 10400, 4019, 5094, 3871, 1]",0,0,0
Penurunan Penjualan Mobil di 2019 Berdampak ke Asuransi,non-clickbait,0,penurunan penjualan mobil berdampak asuransi,"[3, 7472, 5003, 3137, 11750, 10511, 1]",0,0,0
"Akibat Serangan Jantung, Hakim Agung Margono Tutup Usia",non-clickbait,0,akibat serangan jantung hakim agung margono tutup usia,"[3, 3028, 3191, 6288, 6127, 3213, 10485, 3820, 11415, 3381, 1]",0,0,0
Drone AS Tewaskan 30 Petani dan Buruh Tani di Afganistan,non-clickbait,0,drone as tewaskan petani buruh tani afganistan,"[3, 29682, 2392, 1635, 4865, 1507, 4493, 5639, 11872, 11977, 1]",0,0,0
"Jadwal Bola Akhir Pekan: Liga Inggris, Liga Spanyol, Liga Italia",non-clickbait,0,jadwal bola pekan liga inggris liga spanyol liga italia,"[3, 7964, 2702, 5599, 3297, 2227, 3297, 3542, 3297, 3069, 1]",0,0,0
"Imam Nahrawi Jadi Tersangka, PMII Geruduk KPK",non-clickbait,0,imam nahrawi tersangka pmii geruduk kpk,"[3, 4487, 9336, 12829, 1012, 14208, 24136, 1012, 1992, 2074, 15233, 1]",0,0,0
Festival Tanjung Lesung: Promosi Pariwisata dengan Sport Tourism,non-clickbait,0,festival tanjung lesung promosi pariwisata sport tourism,"[3, 3848, 4968, 28779, 6739, 6850, 11692, 6059, 7172, 1]",0,0,0
"PTPN III Dapat Utang Sindikasi Rp 5,5 Triliun dari 19 Bank",non-clickbait,0,ptpn iii utang sindikasi rp triliun bank,"[3, 3521, 14007, 3707, 12954, 6695, 2110, 5076, 12837, 3634, 1]",0,0,0
"We Talk, Tongkat Tunanetra dengan Sensor Pendeteksi Jalan",non-clickbait,0,we talk tongkat tunanetra sensor pendeteksi jalan,"[3, 4852, 15942, 10702, 18751, 5579, 1721, 9935, 1722, 8849, 2384, 1]",0,0,0
"Puskesmas Beri Obat Kedaluwarsa, Wali Kota Depok: Teguran Biasa",non-clickbait,0,puskesmas obat kedaluwarsa wali kota depok teguran,"[3, 13096, 4418, 29921, 7539, 2811, 1846, 4666, 1750, 9685, 4266, 1913, 1]",0,0,0
Jadwal Siaran Langsung Liga 1 Jumat Ini: Persebaya dan Arema FC,non-clickbait,0,jadwal siaran langsung liga jumat persebaya arema fc,"[3, 7964, 6448, 2847, 3297, 9002, 19334, 18055, 5338, 1]",0,0,0
Kemenperin Ungkap Masalah 99 Persen Industri Kecil,non-clickbait,0,kemenperin persen industri,"[3, 3168, 1780, 1498, 5471, 3049, 1]",0,0,0
IHSG Berpotensi Menguat Ditopang Sentimen Eksternal dan Domestik,non-clickbait,0,ihsg berpotensi menguat ditopang sentimen eksternal domestik,"[3, 15718, 1018, 1014, 13329, 25804, 25706, 21708, 12323, 7580, 1]",0,0,0
Ini Kata Pakar atas Hasil Kajian Peneliti Asing soal Tsunami Palu,clickbait,1,pakar hasil kajian peneliti asing tsunami palu,"[3, 8178, 2577, 7740, 7106, 4348, 11199, 11622, 1]",0,0,0
Harga Emas Diperkirakan Merangkak Naik Sampai Akhir 2019,non-clickbait,0,harga emas merangkak,"[3, 4843, 4166, 17026, 1500, 1]",0,0,0
7 Manfaat Bangun pagi untuk Kesehatan Fisik dan Mental,clickbait,1,manfaat bangun pagi kesehatan fisik mental,"[3, 9378, 9910, 5690, 3766, 4822, 9531, 1]",0,0,0
Mengenal Kebocoran Klep Jantung yang Pernah Dialami BJ Habibie,clickbait,1,mengenal kebocoran klep jantung dialami bj habibie,"[3, 7176, 22841, 9078, 1029, 6288, 10783, 18929, 17360, 1]",0,0,0
"Setelah 19 Tahun Tutupi Identitas, Gebby Vesta: Saya Transgender",non-clickbait,0,tutupi identitas gebby vesta transgender,"[3, 11415, 1012, 6460, 19344, 4960, 18077, 1522, 19185, 1]",0,0,0
Cerita Tetangga dari Parepare Mengenang Kebaikan BJ Habibie,clickbait,1,cerita tetangga parepare mengenang kebaikan bj habibie,"[3, 3123, 7602, 29056, 12249, 12781, 18929, 17360, 1]",0,0,0
"Bela Veronica Koman, Advokat Papua: Pengacara Kok Jadi Tersangka",non-clickbait,0,bela veronica koman advokat papua pengacara tersangka,"[3, 8632, 4176, 20875, 17930, 1010, 18851, 5369, 9381, 14208, 1]",0,0,0
"Hadir di TMP Kalibata, Warga Timor Leste: Habibie Pahlawan Saya",non-clickbait,0,hadir tmp kalibata warga timor leste habibie pahlawan,"[3, 5515, 14845, 1029, 20321, 1701, 3167, 6725, 11875, 17360, 6117, 1]",0,0,0
Yogyakarta Kaji Opsi Urai Jalur Wisata Terpadat,non-clickbait,0,yogyakarta kaji opsi urai jalur wisata terpadat,"[3, 4203, 16823, 1012, 15595, 19114, 1012, 2743, 4380, 19545, 1]",0,0,0
Transportasi Akan Makin Tinggi Menyumbang Polusi Udara Jakarta,non-clickbait,0,transportasi menyumbang polusi udara jakarta,"[3, 5475, 13684, 16422, 2642, 2647, 1]",0,0,0
Persija Jakarta Siap Pecat Julio Banuelos Jika Kalah dari PSIS,non-clickbait,0,persija jakarta pecat julio banuelos kalah psis,"[3, 20613, 2647, 2972, 1494, 29088, 24789, 11140, 1018, 5206, 17354, 1]",0,0,0
